timestamp,approach,turn,length_ft,speed_mph,phase,light,seconds_of_light_state,seconds_since_green,recent_free_flow_speed_mph,calibration_free_flow_speed_mph,include_in_approach_data,zone_id
20161003T081810.3,N,L,7,5,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T081817.0,N,L,11,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T081818.9,N,L,13,18,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T081821.5,N,L,11,16,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T081822.9,N,L,13,18,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T081824.5,N,L,12,15,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082000.2,N,L,7,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082003.0,N,L,11,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082005.6,N,L,12,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082007.6,N,S,7,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082009.9,N,L,14,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082154.9,N,L,13,7,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082157.5,N,L,11,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082159.5,N,L,15,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082201.9,N,L,5,8,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082340.7,N,L,18,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082343.5,N,L,8,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082345.0,N,L,13,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082349.0,N,L,9,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082347.3,N,L,14,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082351.4,N,L,12,17,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082529.2,N,L,10,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082534.5,N,L,13,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082535.9,N,L,12,23,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082724.0,N,L,12,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082721.8,N,L,9,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082911.7,N,L,18,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T082920.1,N,L,14,32,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083059.6,N,L,16,7,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083108.0,N,L,10,25,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083110.3,N,S,11,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083102.0,N,L,15,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083256.4,N,L,14,19,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083254.7,N,L,13,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083249.8,N,L,17,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083440.5,N,L,12,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083442.7,N,L,12,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083446.5,N,L,12,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083449.4,N,L,8,19,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083447.7,N,L,9,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083450.9,N,L,8,17,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083504.4,N,L,19,15,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083632.5,N,L,14,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083630.7,N,L,11,8,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083710.1,N,L,19,3,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083826.3,N,L,16,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083828.4,N,L,13,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T083859.7,N,S,7,62,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084013.9,N,L,7,8,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084010.1,N,L,14,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084015.1,N,L,6,18,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084021.8,N,L,14,17,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084118.1,N,L,7,3,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084159.9,N,L,14,8,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084202.4,N,L,9,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084210.2,N,L,10,25,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084350.8,N,L,11,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084430.7,N,L,38,12,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084540.4,N,L,12,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084543.5,N,L,21,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084547.7,N,L,16,23,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084730.5,N,L,5,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084733.3,N,L,12,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084736,N,L,12,26,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084737.7,N,L,14,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084739.7,N,L,17,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084805.7,N,L,7,9,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T084922.5,N,L,21,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085109.0,N,L,13,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085114.7,N,L,30,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085117.1,N,L,28,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085119.8,N,L,20,18,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085124.1,N,L,32,19,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085112.7,N,L,5,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085300.1,N,L,15,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085639.3,N,L,15,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085643.3,N,L,23,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085650.2,N,L,16,15,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085646.1,N,L,19,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085648.1,N,L,15,18,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085833.6,N,L,16,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T085829.3,N,L,29,6,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090019.1,N,L,14,8,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090025.3,N,L,14,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090026.7,N,L,14,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090028.8,N,L,19,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090031.6,N,L,17,12,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090022.3,N,L,22,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090210.3,N,L,14,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090212.8,N,L,16,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090214.8,N,L,14,23,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090218.3,N,L,19,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090221.1,N,L,19,15,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090404.5,N,L,36,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090406.8,N,L,15,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090409.2,N,L,18,20,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090359.9,N,L,17,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090402.0,N,L,16,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090554.8,N,L,20,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090557.5,N,L,14,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090600.5,N,L,15,18,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090602.0,N,L,27,18,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090551.3,N,L,8,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090553.0,N,L,20,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090747.1,N,L,14,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090742.6,N,L,23,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090741.9,N,L,17,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090750.6,N,L,15,19,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090929.5,N,L,12,6,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090933.1,N,L,27,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090936.8,N,L,22,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T090938.9,N,L,5,19,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091132.5,N,L,10,13,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091120.1,N,L,13,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091123.6,N,L,14,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091126.0,N,L,16,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091129.1,N,L,21,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091315.4,N,L,13,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091308.9,N,L,21,7,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091312.5,N,L,15,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091317.3,N,L,25,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091500.4,N,L,10,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091506.2,N,L,17,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091503.4,N,L,18,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091508.5,N,L,20,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091653.0,N,L,14,23,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091649.8,N,L,14,7,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091655.1,N,L,14,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091656.6,N,L,16,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091703.2,N,L,13,13,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091701.0,N,L,20,12,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091841.9,N,L,19,8,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091846.2,N,L,13,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091848.1,N,L,22,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091849.9,N,L,15,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T091852.9,N,L,40,16,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092033.4,N,L,18,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092030.9,N,L,22,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092038,N,L,14,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092040.2,N,L,13,23,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092044.2,N,L,19,17,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092042.7,N,L,24,18,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092046.6,N,L,15,13,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092036.2,N,L,10,24,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092410.8,N,L,14,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092625.1,N,L,7,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092627.5,N,L,24,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T092819.6,N,L,19,7,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093012.1,N,L,14,8,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093202.8,N,L,33,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093207.6,N,L,13,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093209.3,N,L,10,16,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093205.4,N,L,14,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093542.6,N,L,11,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093545.1,N,L,15,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093547.4,N,L,22,22,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093729.0,N,L,13,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093731.7,N,L,20,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093735.0,N,L,20,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093736.9,N,L,18,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093919.5,N,L,13,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093922.9,N,L,21,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T093928.0,N,L,41,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094109.8,N,L,20,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094112.5,N,L,20,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094114.4,N,L,14,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094117.0,N,L,16,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094300.8,N,L,9,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094304.5,N,L,24,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094306.4,N,L,23,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094309.2,N,L,21,18,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094448.5,N,L,14,8,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094450.8,N,L,14,18,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094453.3,N,L,21,17,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094643.5,N,L,20,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094646.3,N,L,22,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094640.1,N,L,65,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094650.7,N,L,17,16,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094833.4,N,L,19,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094835.4,N,L,18,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094837.3,N,L,14,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094839.7,N,L,12,14,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094841.2,N,L,12,13,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094845.4,N,L,18,23,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T094843.3,N,L,23,19,3,R,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095019.1,N,L,7,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095024.6,N,L,7,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095022.4,N,L,13,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095208.4,N,L,32,3,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095211.7,N,L,17,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095213.9,N,L,12,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095216.5,N,L,13,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095218.2,N,L,15,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095220.9,N,L,25,17,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095403.3,N,L,15,7,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095405.2,N,L,15,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095407.7,N,L,27,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095408.5,N,S,27,55,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095551.0,N,L,13,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095553.8,N,L,18,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095556.0,N,L,21,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095739.4,N,L,21,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095744.7,N,L,16,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095930.1,N,L,19,9,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095933.4,N,L,13,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T095936.1,N,L,14,21,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100120.0,N,L,8,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100122.1,N,L,16,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100127.6,N,L,21,18,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100125.2,N,L,9,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100310.4,N,L,24,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100503.5,N,L,19,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100506.0,N,L,18,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100649.7,N,L,19,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100653.1,N,L,17,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100843.9,N,S,21,73,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100840.0,N,L,7,8,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100846.3,N,L,17,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T100851.6,N,L,16,17,3,Y,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101030.2,N,L,19,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101033.4,N,L,13,15,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101221.1,N,L,13,7,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101223.4,N,L,15,12,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101225.3,N,L,21,16,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101227.5,N,L,21,19,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101410.6,N,L,18,10,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101413.5,N,L,15,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101415.7,N,L,17,14,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101559.3,N,L,13,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101601.8,N,L,18,13,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
20161003T101749.4,N,L,16,11,3,G,-1,-1,-1,-1,1,2a4566ce-f931-47ac-add6-113896ca01a5
